Test,Message,Mean,Deviation,Count
ScaleVector2D,71.741681098938,2.80948637905806,4194304
ScaleVector3D,70.8786296844482,0.198778436899254,4194304
MultiplyVector2D,71.6519212722778,0.129942435226367,4194304
MultiplyVector3D,73.6024856567383,0.261518142622231,4194304
TranslateVector2D,53.9559149742126,0.185525683198952,8388608
TranslateVector3D,61.2250375747681,0.349657616195891,4194304
SubstractVector2D,71.0366201400757,0.172855236931023,4194304
SubstractVector3D,70.8181428909302,0.176794752596015,4194304
LengthVector2D,29.9771332740784,0.0948602836183585,16777216
LengthVector3D,37.2766375541687,0.134615260639176,8388608
Dotproduct2D,34.4723296165466,0.0873404058544035,8388608
Dotproduct3D,35.8895063400269,0.0983574595052414,8388608
MemTest,705091.4453125,6640.12037719628,512
Prime,4327.93518066406,19.8938395592284,65536
Sestoft,44.3232154846191,0.102534725686981,8388608
