Test,Message,Mean,Deviation,Count
ScaleVector2D,64.0887308120728,0.114425232678608,4194304
ScaleVector3D,62.5661516189575,0.510413611846919,4194304
MultiplyVector2D,66.424674987793,0.138411793041749,4194304
MultiplyVector3D,64.7565746307373,0.589173085134241,4194304
TranslateVector2D,44.7277069091797,0.0542155683996139,8388608
TranslateVector3D,51.3549613952637,0.195183699749519,8388608
SubstractVector2D,65.4661226272583,0.227205806629276,4194304
SubstractVector3D,65.9066152572632,0.846597423697622,4194304
LengthVector2D,25.9264278411865,0.00508873307580966,16777216
LengthVector3D,29.4663107395172,0.107580503570395,16777216
Dotproduct2D,30.8041024208069,0.124677670198577,8388608
Dotproduct3D,31.9957113265991,0.0642895612340009,8388608
MemTest,485147.6171875,3345.55010790081,512
Prime,4730.14526367188,14.4396290000226,65536
Sestoft,47.0873689651489,0.120988699993732,8388608
